id,video_id,view_count,like_count,dislike_count,favorite_count,comment_count,created_at,updated_at
8291,JEV0qzUTGhY,16342,2,1,0,0,2015-10-10 23:49:52,2015-10-10 23:49:52
8292,fq2IUdghk5I,476,17,0,0,0,2015-10-10 23:49:52,2015-10-10 23:49:52
8293,Eda6uG7eGiA,2889,27,10,0,13,2015-10-10 23:49:53,2015-10-10 23:49:53
8294,Wc8a7L0lS58,49388,7,2,0,1,2015-10-10 23:49:54,2015-10-10 23:49:54
8295,-JvS1ECwhRw,1072,9,2,0,5,2015-10-10 23:49:54,2015-10-10 23:49:54
8296,5EzDR1YUs7Q,12552,6,1,0,0,2015-10-10 23:49:55,2015-10-10 23:49:55
8297,2j0OrecMt9E,8863,1,2,0,0,2015-10-10 23:49:55,2015-10-10 23:49:55
8298,6FSJsrAoARU,3217,15,0,0,11,2015-10-10 23:49:55,2015-10-10 23:49:55
8299,UG2SggpdNCM,1979,26,18,0,6,2015-10-10 23:49:56,2015-10-10 23:49:56
8300,LY-mAkZXzUc,1973,42,15,0,16,2015-10-10 23:49:56,2015-10-10 23:49:56
8301,8SU9B6f1OrY,10356,4,2,0,0,2015-10-10 23:49:57,2015-10-10 23:49:57
8302,zs-sIOe0X44,13180,0,1,0,0,2015-10-10 23:49:57,2015-10-10 23:49:57
8303,GVE6yOmc-Ws,1113,42,4,0,7,2015-10-10 23:49:57,2015-10-10 23:49:57
8304,jBg6hU5zXDA,15139,68,95,0,51,2015-10-10 23:49:58,2015-10-10 23:49:58
8305,1HUSKGz9CHc,25882,3,0,0,0,2015-10-10 23:49:58,2015-10-10 23:49:58
8306,kPSBI6P21jk,24447,8,19,0,4,2015-10-10 23:49:59,2015-10-10 23:49:59
8307,-iwZOG-0UwI,5692,14,6,0,12,2015-10-10 23:49:59,2015-10-10 23:49:59
8308,o4mK8JcuY7Y,1087,5,1,0,0,2015-10-10 23:49:59,2015-10-10 23:49:59
8309,nQOSawwLPAc,1830,36,22,0,26,2015-10-10 23:50:00,2015-10-10 23:50:00
8310,ZqNVEhr_MbY,519,3,2,0,1,2015-10-10 23:50:00,2015-10-10 23:50:00
8311,n3MS_hQw8EE,658,19,19,0,15,2015-10-10 23:50:00,2015-10-10 23:50:00
8312,djyqa1KbrLY,654,7,0,0,2,2015-10-10 23:50:01,2015-10-10 23:50:01
8313,z9-5Yq-0ri4,370,22,16,0,6,2015-10-10 23:50:01,2015-10-10 23:50:01
8314,QF1u0UClyAs,405,24,9,0,14,2015-10-10 23:50:01,2015-10-10 23:50:01
8315,oWxlsaOYg5A,1233,36,336,0,170,2015-10-10 23:50:02,2015-10-10 23:50:02
8316,yj2RzM9OUSE,1092,7,0,0,1,2015-10-10 23:50:02,2015-10-10 23:50:02
8317,rx8us9M7nRc,936,27,24,0,14,2015-10-10 23:50:03,2015-10-10 23:50:03
8318,hkG3J7Wp0Qs,75605,216,1105,0,324,2015-10-10 23:50:03,2015-10-10 23:50:03
8319,VLJuU4nsGx8,1821,47,36,0,44,2015-10-10 23:50:03,2015-10-10 23:50:03
8320,6qPxusTvZkI,4069,45,105,0,26,2015-10-10 23:50:04,2015-10-10 23:50:04
8321,IgKWPcpwFDs,903267,2313,6414,0,2991,2015-10-10 23:50:04,2015-10-10 23:50:04
8322,yiZzKYNEQa0,3039,37,40,0,13,2015-10-10 23:50:04,2015-10-10 23:50:04
8323,34B2lDd33n4,356,4,0,0,3,2015-10-10 23:50:05,2015-10-10 23:50:05
8324,D-nfueovttc,63636,246,383,0,296,2015-10-10 23:50:05,2015-10-10 23:50:05
8325,4Ef1un_6veo,1252,22,26,0,7,2015-10-10 23:50:05,2015-10-10 23:50:05
8326,7dGrGSeS7p8,1506,18,24,0,3,2015-10-10 23:50:06,2015-10-10 23:50:06
8327,T63AlJaU-fU,745,20,7,0,0,2015-10-10 23:50:06,2015-10-10 23:50:06
8328,YRNetIJNwFs,1452,19,32,0,9,2015-10-10 23:50:06,2015-10-10 23:50:06
8329,weRVUbu589M,969,16,5,0,2,2015-10-10 23:50:07,2015-10-10 23:50:07
8330,dMJ9i2iNXEo,6409,10,1,0,12,2015-10-10 23:50:07,2015-10-10 23:50:07
8331,cbSdfLD7gH8,8010,49,187,0,103,2015-10-10 23:50:07,2015-10-10 23:50:07
8332,_reGnoQ2CKI,347,2,0,0,0,2015-10-10 23:50:08,2015-10-10 23:50:08
8333,uy7OepQyP24,1015,12,10,0,3,2015-10-10 23:50:08,2015-10-10 23:50:08
8334,PPYma0Udue4,1070,20,4,0,5,2015-10-10 23:50:08,2015-10-10 23:50:08
8335,MVSAqV63CYk,584,16,13,0,13,2015-10-10 23:50:09,2015-10-10 23:50:09
8336,_BoOKqj4O7Y,607,17,5,0,3,2015-10-10 23:50:09,2015-10-10 23:50:09
8337,M7DcYGV5pxc,3225,22,11,0,7,2015-10-10 23:50:10,2015-10-10 23:50:10
8338,R38d7jO35gg,1070,29,9,0,11,2015-10-10 23:50:10,2015-10-10 23:50:10
8339,06fYGmMmsG4,1280,27,14,0,8,2015-10-10 23:50:10,2015-10-10 23:50:10
8340,s6uoEzYjZro,1998,23,1,0,7,2015-10-10 23:50:11,2015-10-10 23:50:11
8341,PpR6K0rB1Ek,1578,18,12,0,13,2015-10-10 23:50:11,2015-10-10 23:50:11
8342,10bCnKeDmqU,55738,184,404,0,98,2015-10-10 23:50:11,2015-10-10 23:50:11
8343,OA63k6f8AYM,1610,26,12,0,4,2015-10-10 23:50:12,2015-10-10 23:50:12
8344,f1rpUMKjeFs,777,18,6,0,0,2015-10-10 23:50:12,2015-10-10 23:50:12
8345,ML5rgemKMHY,936,31,14,0,9,2015-10-10 23:50:12,2015-10-10 23:50:12
8346,jKD-FJ-pMPI,993,22,4,0,2,2015-10-10 23:50:13,2015-10-10 23:50:13
8347,islGaBm2D0w,1105,27,17,0,36,2015-10-10 23:50:13,2015-10-10 23:50:13
8348,8-JrASsvgBw,840,19,2,0,11,2015-10-10 23:50:13,2015-10-10 23:50:13
8349,qwb_McI74rY,29931,117,370,0,137,2015-10-10 23:50:14,2015-10-10 23:50:14
8350,8voDrcUb0n8,549,5,1,0,0,2015-10-10 23:50:14,2015-10-10 23:50:14
8351,7KgAg0F_zmw,1712,35,9,0,4,2015-10-10 23:50:14,2015-10-10 23:50:14
8352,GHmq4585FII,1823,16,7,0,11,2015-10-10 23:50:15,2015-10-10 23:50:15
8353,JFexjqB1I5U,1651,23,5,0,13,2015-10-10 23:50:15,2015-10-10 23:50:15
8354,9p0ayzXkWCM,1521,16,5,0,2,2015-10-10 23:50:15,2015-10-10 23:50:15
8355,Y1EWGMWMVlQ,1171,16,5,0,3,2015-10-10 23:50:16,2015-10-10 23:50:16
8356,H0d-t-dTtkA,1928,25,9,0,13,2015-10-10 23:50:16,2015-10-10 23:50:16
8357,o7ugXx5JQqY,1727,15,4,0,2,2015-10-10 23:50:16,2015-10-10 23:50:16
8358,2A9wSrE9vBs,6229,19,1,0,3,2015-10-10 23:50:17,2015-10-10 23:50:17
8359,gXqubVWmKe0,1105,42,2,0,7,2015-10-10 23:50:17,2015-10-10 23:50:17
8360,odaIBPosa2E,1058,15,1,0,3,2015-10-10 23:50:17,2015-10-10 23:50:17
8361,KWB3ZukKuJw,1576,28,5,0,1,2015-10-10 23:50:18,2015-10-10 23:50:18
8362,cPE8X-eef70,1331,25,5,0,7,2015-10-10 23:50:18,2015-10-10 23:50:18
8363,99cI0qBr738,1452,21,7,0,2,2015-10-10 23:50:18,2015-10-10 23:50:18
8364,3E4cJevGAg0,1195,24,6,0,1,2015-10-10 23:50:19,2015-10-10 23:50:19
8365,Xm6ImmfChLM,5069,17,0,0,1,2015-10-10 23:50:19,2015-10-10 23:50:19
8366,p6960afVSTc,1755,26,2,0,5,2015-10-10 23:50:20,2015-10-10 23:50:20
8367,wnfQzNqE1r8,3484,37,6,0,1,2015-10-10 23:50:20,2015-10-10 23:50:20
8368,d2-qPUzKxN0,739,8,1,0,1,2015-10-10 23:50:20,2015-10-10 23:50:20
8369,iwW3Ak_cUEE,11388,91,37,0,33,2015-10-10 23:50:21,2015-10-10 23:50:21
8370,ul0OBXCgwds,5577,43,51,0,15,2015-10-10 23:50:21,2015-10-10 23:50:21
8371,Vet1HHyYtZQ,61165,157,365,0,124,2015-10-10 23:50:21,2015-10-10 23:50:21
8372,YQt_E4acnWo,124805,366,390,0,253,2015-10-10 23:50:22,2015-10-10 23:50:22
8373,RH8p5RKLcck,1442,12,1,0,3,2015-10-10 23:50:22,2015-10-10 23:50:22
8374,sI_dJVpelg0,362,5,2,0,0,2015-10-10 23:50:22,2015-10-10 23:50:22
8375,AyI9DzLprfM,821,20,13,0,7,2015-10-10 23:50:23,2015-10-10 23:50:23
8376,KtrOrePOZmY,1375,22,18,0,6,2015-10-10 23:50:23,2015-10-10 23:50:23
8377,YRAhCmGNodk,1476,2,2,0,3,2015-10-10 23:50:23,2015-10-10 23:50:23
8378,ZX65QtuNJZU,312,11,1,0,0,2015-10-10 23:50:24,2015-10-10 23:50:24
8379,n82lFFZRXhU,341,16,2,0,8,2015-10-10 23:50:24,2015-10-10 23:50:24
8380,B9Sh5BS8_lA,388,11,0,0,0,2015-10-10 23:50:24,2015-10-10 23:50:24
8381,6j7sN7OUN38,3894,33,39,0,6,2015-10-10 23:50:25,2015-10-10 23:50:25
8382,hkt-8xXZTh0,16301,41,7,0,71,2015-10-10 23:50:25,2015-10-10 23:50:25
8383,j76Tec0mkSo,650,41,1,0,0,2015-10-10 23:50:25,2015-10-10 23:50:25
8384,cz4kDJz_az0,5034,34,20,0,6,2015-10-10 23:50:26,2015-10-10 23:50:26
8385,R7qCMhqg6t4,19,0,0,0,0,2015-10-10 23:50:26,2015-10-10 23:50:26
8386,He9JdfOcDDU,6698,37,12,0,55,2015-10-10 23:50:26,2015-10-10 23:50:26
8387,Ki8M5jmuIx4,2251,0,0,0,0,2015-10-10 23:50:27,2015-10-10 23:50:27
8388,mWrf7NlS0VM,22088,68,11,0,86,2015-10-10 23:50:27,2015-10-10 23:50:27
8389,wFtwmypvtoM,87,2,0,0,0,2015-10-10 23:50:27,2015-10-10 23:50:27
8390,9qeJr8LKHRA,891,23,3,0,5,2015-10-10 23:50:28,2015-10-10 23:50:28
8391,paRj8inSoe4,44,0,0,0,0,2015-10-10 23:50:28,2015-10-10 23:50:28
8392,IdQNlDbeURg,1898,19,7,0,4,2015-10-10 23:50:28,2015-10-10 23:50:28
8393,IKtKxzlA4h8,325,0,0,0,0,2015-10-10 23:50:29,2015-10-10 23:50:29
8394,bG7xXDrGR7M,62,0,0,0,0,2015-10-10 23:50:29,2015-10-10 23:50:29
8395,Q5Er4byiuCk,54,1,0,0,0,2015-10-10 23:50:30,2015-10-10 23:50:30
8396,GJ2mhLTKuZU,288,21,0,0,0,2015-10-10 23:50:30,2015-10-10 23:50:30
8397,fA_gpDYDjPU,384,16,4,0,0,2015-10-10 23:50:30,2015-10-10 23:50:30
8398,OoWgkBfeMug,264,12,2,0,0,2015-10-10 23:50:31,2015-10-10 23:50:31
8399,JhWPYc21Hs8,391,13,2,0,1,2015-10-10 23:50:31,2015-10-10 23:50:31
8400,wfOEqhOUCxo,934,27,2,0,0,2015-10-10 23:50:31,2015-10-10 23:50:31
8401,BUVI6kol5f0,1188,17,2,0,3,2015-10-10 23:50:32,2015-10-10 23:50:32
8402,nHImYNJLDNU,3233,32,6,0,4,2015-10-10 23:50:32,2015-10-10 23:50:32
8403,BjuA9KQ7JXg,60368,232,97,0,9,2015-10-10 23:50:32,2015-10-10 23:50:32
8404,gvyoFSFB94s,37971,84,25,0,9,2015-10-10 23:50:33,2015-10-10 23:50:33
8405,GwPAy9Sprnk,2721,30,3,0,7,2015-10-10 23:50:33,2015-10-10 23:50:33
8406,ph3jyMfT_Zs,40703,67,25,0,3,2015-10-10 23:50:34,2015-10-10 23:50:34
8407,C43jrjqJvsk,1868,20,0,0,4,2015-10-10 23:50:34,2015-10-10 23:50:34
8408,sTePNYR7XNY,807,21,2,0,3,2015-10-10 23:50:34,2015-10-10 23:50:34
8409,FzNyFt_PBD0,20007,101,43,0,6,2015-10-10 23:50:35,2015-10-10 23:50:35
8410,HKkj5nmTSNg,684,22,2,0,4,2015-10-10 23:50:35,2015-10-10 23:50:35
8411,v0LTRFIZ9CA,474,3,0,0,0,2015-10-10 23:50:35,2015-10-10 23:50:35
8412,4kGXS-FsjtA,730,6,0,0,0,2015-10-10 23:50:36,2015-10-10 23:50:36
8413,ZlWcvpdNw68,390,4,1,0,0,2015-10-10 23:50:36,2015-10-10 23:50:36
8414,Z3pxrrtGKU0,555,7,0,0,0,2015-10-10 23:50:36,2015-10-10 23:50:36
8415,LgILMpvcpB4,894,8,1,0,0,2015-10-10 23:50:37,2015-10-10 23:50:37
8416,M583sJKFFh8,15896,67,26,0,32,2015-10-10 23:50:37,2015-10-10 23:50:37
8417,VnAxHy-HiVU,20098,57,20,0,7,2015-10-10 23:50:38,2015-10-10 23:50:38
8418,IxbtpRhdwjs,11992,32,11,0,2,2015-10-10 23:50:38,2015-10-10 23:50:38
8419,nx3Wmc2AsXw,2699,11,2,0,7,2015-10-10 23:50:38,2015-10-10 23:50:38
8420,rv6iuR04-ZE,1756,11,5,0,3,2015-10-10 23:50:39,2015-10-10 23:50:39
8421,mbXHg7_Zqjc,322475,1131,35,0,369,2015-10-10 23:50:39,2015-10-10 23:50:39
8422,yqJFhLC0c9w,2573,27,1,0,7,2015-10-10 23:50:39,2015-10-10 23:50:39
8423,MsNEEEC0oec,1569,4,2,0,0,2015-10-10 23:50:40,2015-10-10 23:50:40
8424,J4bkaMw3rmw,4084,10,0,0,0,2015-10-10 23:50:40,2015-10-10 23:50:40
8425,MSp3Hyhzylo,866,10,1,0,4,2015-10-10 23:50:40,2015-10-10 23:50:40
8426,dGPQX4i_Zjw,1163,10,2,0,1,2015-10-10 23:50:41,2015-10-10 23:50:41
8427,jQs6t82nzkQ,8225,71,14,0,33,2015-10-10 23:50:41,2015-10-10 23:50:41
8428,DkGjdCi5tWU,2516,4,0,0,0,2015-10-10 23:50:41,2015-10-10 23:50:41
8429,GmOgykwQQog,547,15,1,0,4,2015-10-10 23:50:42,2015-10-10 23:50:42
8430,baN6XGryLFI,1232,0,0,0,3,2015-10-10 23:50:42,2015-10-10 23:50:42
8431,iYTA6RofOfM,240,0,0,0,0,2015-10-10 23:50:43,2015-10-10 23:50:43
8432,utbQST5uTTk,991,1,0,0,1,2015-10-10 23:50:43,2015-10-10 23:50:43
8433,-kLA_RYoGrs,615,0,0,0,0,2015-10-10 23:50:43,2015-10-10 23:50:43
8434,0FTdMAzkngg,459,0,0,0,0,2015-10-10 23:50:44,2015-10-10 23:50:44
8435,XUPj4bHzePQ,403,1,0,0,0,2015-10-10 23:50:44,2015-10-10 23:50:44
8436,LdBx58vm6hA,2355,48,5,0,4,2015-10-10 23:50:44,2015-10-10 23:50:44
8437,FNp1D33Xl00,282,0,0,0,0,2015-10-10 23:50:45,2015-10-10 23:50:45
8438,dfvyY7fJ61E,1557,38,6,0,3,2015-10-10 23:50:45,2015-10-10 23:50:45
8439,DdAyTEsZ7T4,331,0,0,0,0,2015-10-10 23:50:45,2015-10-10 23:50:45
8440,FAxNK39h974,596,0,0,0,0,2015-10-10 23:50:46,2015-10-10 23:50:46
8441,KfkRtTs4olI,209,0,0,0,0,2015-10-10 23:50:46,2015-10-10 23:50:46
8442,K0LEidu5PT0,262,0,0,0,0,2015-10-10 23:50:46,2015-10-10 23:50:46
8443,43Ea2cMBtKQ,219,0,0,0,0,2015-10-10 23:50:47,2015-10-10 23:50:47
8444,vvCGhRTWv7Y,3104,0,0,0,0,2015-10-10 23:50:47,2015-10-10 23:50:47
8445,fMnqwyrjY_M,237,0,0,0,0,2015-10-10 23:50:48,2015-10-10 23:50:48
8446,q3Cpdr49zYQ,3025,0,0,0,4,2015-10-10 23:50:48,2015-10-10 23:50:48
8447,Iabo9RKIvOg,5642,1,0,0,1,2015-10-10 23:50:48,2015-10-10 23:50:48
8448,5YtZ6MAsIgw,1145,24,3,0,0,2015-10-10 23:50:49,2015-10-10 23:50:49
8449,rMWJtPA_FB0,1778,0,0,0,0,2015-10-10 23:50:49,2015-10-10 23:50:49
8450,GcUaf7W5JDQ,1165,1,0,0,0,2015-10-10 23:50:49,2015-10-10 23:50:49
8451,2-sMeXKTohU,835,0,0,0,0,2015-10-10 23:50:50,2015-10-10 23:50:50
8452,POitXzdmlIY,2035,0,0,0,1,2015-10-10 23:50:50,2015-10-10 23:50:50
8453,KTt3cbqchtI,650,0,0,0,0,2015-10-10 23:50:50,2015-10-10 23:50:50
8454,KQ8QIOyzCAc,243,0,0,0,0,2015-10-10 23:50:51,2015-10-10 23:50:51
8455,8A5lG-XU3Wo,5345,1,0,0,4,2015-10-10 23:50:51,2015-10-10 23:50:51
8456,qaQywIdjYbM,32587,91,21,0,25,2015-10-10 23:50:51,2015-10-10 23:50:51
8457,pxuJ7R_ED0w,185,0,0,0,0,2015-10-10 23:50:52,2015-10-10 23:50:52
8458,XCFdTZQoiDI,5556,0,0,0,0,2015-10-10 23:50:52,2015-10-10 23:50:52
8459,ARDfHfMxy8Q,22533,6,0,0,9,2015-10-10 23:50:52,2015-10-10 23:50:52
8460,SITPBvBSqOU,1404,4,1,0,0,2015-10-10 23:50:53,2015-10-10 23:50:53
8461,2_D1fsjYGSA,5096,10,3,0,0,2015-10-10 23:50:53,2015-10-10 23:50:53
8462,nqAZ0TsGGZE,108,0,0,0,0,2015-10-10 23:50:53,2015-10-10 23:50:53
8463,nWrJqWglJ-s,1429,15,1,0,6,2015-10-10 23:50:54,2015-10-10 23:50:54
8464,j1lXpmylh5M,1665,22,16,0,34,2015-10-10 23:50:54,2015-10-10 23:50:54
8465,S_nnsVOH1o0,1608,23,14,0,5,2015-10-10 23:50:54,2015-10-10 23:50:54
8466,vPc6sKWhrx0,271,0,0,0,0,2015-10-10 23:50:55,2015-10-10 23:50:55
8467,pHCms35SMOU,83,0,0,0,0,2015-10-10 23:50:55,2015-10-10 23:50:55
8468,__QtZ9Zz69U,70,0,0,0,0,2015-10-10 23:50:55,2015-10-10 23:50:55
8469,FXW4voHgLWI,79,0,0,0,0,2015-10-10 23:50:56,2015-10-10 23:50:56
8470,rsrTGAadXzQ,46,0,0,0,0,2015-10-10 23:50:56,2015-10-10 23:50:56
8471,SRjCXjnEsvA,161,0,0,0,0,2015-10-10 23:50:57,2015-10-10 23:50:57
8472,t7jrUGXxvOA,36,0,0,0,0,2015-10-10 23:50:57,2015-10-10 23:50:57
8473,obrTf-Eo9zI,41,0,0,0,0,2015-10-10 23:50:57,2015-10-10 23:50:57
8474,vfF8BpoqRfg,36,0,0,0,0,2015-10-10 23:50:58,2015-10-10 23:50:58
8475,OiHmDcxLAMo,615,0,0,0,0,2015-10-10 23:50:58,2015-10-10 23:50:58
8476,Vn22YHNYs3s,7603,28,12,0,45,2015-10-10 23:50:58,2015-10-10 23:50:58
8477,V_BdmR7HeEg,920,2,0,0,1,2015-10-10 23:50:59,2015-10-10 23:50:59
8478,JnXha6Qk3D0,1144,1,0,0,1,2015-10-10 23:50:59,2015-10-10 23:50:59
8479,jkS3XWG74rE,543,0,0,0,1,2015-10-10 23:50:59,2015-10-10 23:50:59
8480,_jAn-KeqVt8,126,0,0,0,0,2015-10-10 23:51:00,2015-10-10 23:51:00
8481,TMKeJG0w53o,862,0,0,0,1,2015-10-10 23:51:00,2015-10-10 23:51:00
8482,6Z7SNknADpM,2900,17,0,0,3,2015-10-10 23:51:00,2015-10-10 23:51:00
8483,LtVJF_Fa61w,8354,1,0,0,2,2015-10-10 23:51:01,2015-10-10 23:51:01
8484,fT6OyPuTyDw,5832,16,1,0,2,2015-10-10 23:51:01,2015-10-10 23:51:01
8485,x-pEkjbDJoc,1542,0,0,0,1,2015-10-10 23:51:01,2015-10-10 23:51:01
8486,6gENJK3BYF4,351,0,0,0,0,2015-10-10 23:51:02,2015-10-10 23:51:02
8487,25u5JRjR9Yw,119,0,0,0,0,2015-10-10 23:51:02,2015-10-10 23:51:02
8488,60En8k2a9rg,279,0,0,0,0,2015-10-10 23:51:02,2015-10-10 23:51:02
8489,aaj41R77s8E,358,0,0,0,0,2015-10-10 23:51:03,2015-10-10 23:51:03
8490,NmmtqZRQE0w,305,0,0,0,0,2015-10-10 23:51:03,2015-10-10 23:51:03
8491,FUuI89b3zVA,85,0,0,0,0,2015-10-10 23:51:03,2015-10-10 23:51:03
8492,51o7mQ2L7-0,1065,0,0,0,0,2015-10-10 23:51:04,2015-10-10 23:51:04
8493,c0pM30dtPCU,5549,17,17,0,1,2015-10-10 23:51:04,2015-10-10 23:51:04
8494,4uiMlcrRRAo,92,0,0,0,0,2015-10-10 23:51:04,2015-10-10 23:51:04
8495,3-I374b_HMk,101,0,0,0,0,2015-10-10 23:51:05,2015-10-10 23:51:05
8496,36C5fruciqk,57,0,0,0,0,2015-10-10 23:51:05,2015-10-10 23:51:05
8497,-rAwKWsvEZk,36,1,0,0,0,2015-10-10 23:51:05,2015-10-10 23:51:05
8498,mbb1aMwDjSc,3456,18,0,0,2,2015-10-10 23:51:06,2015-10-10 23:51:06
8499,ZiJtVmgbf8Q,1475,29,8,0,4,2015-10-10 23:51:06,2015-10-10 23:51:06
8500,KFhtupROqLc,95,0,0,0,0,2015-10-10 23:51:07,2015-10-10 23:51:07
8501,OX8kLmK91X8,188,8,0,0,0,2015-10-10 23:51:07,2015-10-10 23:51:07
8502,otVI5PbfEtQ,1453,0,0,0,0,2015-10-10 23:51:07,2015-10-10 23:51:07
8503,7MrRU3Dk-G4,401,0,0,0,0,2015-10-10 23:51:08,2015-10-10 23:51:08
8504,O9tqZo6D8CU,1869,0,0,0,0,2015-10-10 23:51:08,2015-10-10 23:51:08
8505,sNrjSLghlVE,135,0,0,0,0,2015-10-10 23:51:08,2015-10-10 23:51:08
8506,_9jiElysIdU,4022,15,0,0,3,2015-10-10 23:51:09,2015-10-10 23:51:09
8507,E1pk8XzHLfE,1952,10,3,0,6,2015-10-10 23:51:09,2015-10-10 23:51:09
8508,kOuDe-ASIvk,4482,21,0,0,6,2015-10-10 23:51:09,2015-10-10 23:51:09
8509,8V1Hy_Q44d8,8892,1,0,0,0,2015-10-10 23:51:10,2015-10-10 23:51:10
8510,C_IXbIa9zjQ,502,0,0,0,2,2015-10-10 23:51:10,2015-10-10 23:51:10
8511,Q7GtAgmVHtk,86,0,0,0,0,2015-10-10 23:51:10,2015-10-10 23:51:10
8512,pti8IJmOyZU,12791,0,0,0,2,2015-10-10 23:51:11,2015-10-10 23:51:11
8513,J5VwmcUOPtc,167,0,0,0,0,2015-10-10 23:51:11,2015-10-10 23:51:11
8514,yukgvStv9co,323,0,0,0,3,2015-10-10 23:51:12,2015-10-10 23:51:12
8515,iicdm-vomjE,9926,0,0,0,3,2015-10-10 23:51:12,2015-10-10 23:51:12
8516,Mb3qNEOqKtg,2078,0,0,0,1,2015-10-10 23:51:12,2015-10-10 23:51:12
8517,aa1hTzMI_gY,1188,0,0,0,0,2015-10-10 23:51:13,2015-10-10 23:51:13
8518,JC9Dnks-M8Y,667,2,4,0,0,2015-10-10 23:51:13,2015-10-10 23:51:13
8519,6m4m0UlFp5Y,184,0,0,0,0,2015-10-10 23:51:13,2015-10-10 23:51:13
8520,OHEqtJzIpzs,5130,15,0,0,4,2015-10-10 23:51:14,2015-10-10 23:51:14
8521,8igr4YX0ubk,7862,0,0,0,5,2015-10-10 23:51:14,2015-10-10 23:51:14
8522,vKRG3DDFM3o,402,1,1,0,0,2015-10-10 23:51:14,2015-10-10 23:51:14
8523,v0iPLJgqFtc,6537,30,2,0,8,2015-10-10 23:51:15,2015-10-10 23:51:15
8524,Elo8GqvAw08,773,0,0,0,0,2015-10-10 23:51:15,2015-10-10 23:51:15
8525,zvx9H9ONuMM,951,9,0,0,3,2015-10-10 23:51:15,2015-10-10 23:51:15
8526,9CmnMXhLaWg,2690,3,0,0,2,2015-10-10 23:51:16,2015-10-10 23:51:16
8527,yZ9yh9NSDUc,845,0,0,0,0,2015-10-10 23:51:16,2015-10-10 23:51:16
8528,_8Uj3mrREjo,5058,23,5,0,9,2015-10-10 23:51:16,2015-10-10 23:51:16
8529,EREP1UnvKms,793,4,3,0,0,2015-10-10 23:51:17,2015-10-10 23:51:17
8530,ZkIR7cfLV7E,277,0,0,0,0,2015-10-10 23:51:17,2015-10-10 23:51:17
8531,OCB-MvIOHa0,1027,0,0,0,0,2015-10-10 23:51:17,2015-10-10 23:51:17
8532,EeixZIFzvCs,226,0,2,0,0,2015-10-10 23:51:18,2015-10-10 23:51:18
8533,9KnmRJ4-7d0,3224,2,7,0,0,2015-10-10 23:51:18,2015-10-10 23:51:18
8534,Q1VxyYS--Xs,59,0,1,0,0,2015-10-10 23:51:18,2015-10-10 23:51:18
8535,h8ishdWBs2Q,68,0,1,0,0,2015-10-10 23:51:19,2015-10-10 23:51:19
8536,91vnRGvTsQI,589,0,0,0,1,2015-10-10 23:51:19,2015-10-10 23:51:19
8537,2no-Qt3gFWw,9156,9,1,0,5,2015-10-10 23:51:19,2015-10-10 23:51:19
8538,0QvNuiF592U,234,1,0,0,1,2015-10-10 23:51:20,2015-10-10 23:51:20
8539,3ZtTHAkBsME,1752,2,0,0,1,2015-10-10 23:51:20,2015-10-10 23:51:20
8540,QB7KhY_BTbA,118,2,1,0,0,2015-10-10 23:51:20,2015-10-10 23:51:20
8541,fdbQ3R1r-k8,363,0,0,0,1,2015-10-10 23:51:21,2015-10-10 23:51:21
8542,zEJN-hiKC7g,549,0,0,0,0,2015-10-10 23:51:21,2015-10-10 23:51:21
8543,lXETDK0OWQw,1078,0,0,0,1,2015-10-10 23:51:22,2015-10-10 23:51:22
8544,DmtPI7F9nUs,1917,0,0,0,1,2015-10-10 23:51:22,2015-10-10 23:51:22
8545,73Ic6_9NQno,82,0,0,0,0,2015-10-10 23:51:22,2015-10-10 23:51:22
8546,tb7K9c-pTQU,108,1,0,0,0,2015-10-10 23:51:23,2015-10-10 23:51:23
8547,ABAgvhIDcpY,297,1,0,0,0,2015-10-10 23:51:23,2015-10-10 23:51:23
8548,a-EMB2JAyxQ,7634,0,0,0,0,2015-10-10 23:51:23,2015-10-10 23:51:23
8549,3whRzbn7hNg,245,1,0,0,1,2015-10-10 23:51:24,2015-10-10 23:51:24
8550,-aCt9RR9O6U,269,0,0,0,1,2015-10-10 23:51:24,2015-10-10 23:51:24
8551,INMOiLxJD_E,1902,0,0,0,1,2015-10-10 23:51:24,2015-10-10 23:51:24
8552,ISBukxg9YEg,690,13,1,0,4,2015-10-10 23:51:25,2015-10-10 23:51:25
8553,d_uhW-J5n1k,192,0,0,0,0,2015-10-10 23:51:25,2015-10-10 23:51:25
8554,qGH06BtyqHM,1348,19,7,0,4,2015-10-10 23:51:25,2015-10-10 23:51:25
8555,RV_PiY5H_go,304,0,0,0,0,2015-10-10 23:51:26,2015-10-10 23:51:26
8556,dXZUv4VGjCo,88,0,0,0,0,2015-10-10 23:51:26,2015-10-10 23:51:26
8557,CkCj1xGdJbI,2976,13,1,0,7,2015-10-10 23:51:26,2015-10-10 23:51:26
8558,_AmjENXC3zA,19389,3,1,0,0,2015-10-10 23:51:27,2015-10-10 23:51:27
8559,qIdo7OAhXn4,126,0,0,0,2,2015-10-10 23:51:27,2015-10-10 23:51:27
8560,CTIvum5v2yA,1233,7,0,0,3,2015-10-10 23:51:27,2015-10-10 23:51:27
8561,t0oZE1jMDXs,2625,17,3,0,2,2015-10-10 23:51:28,2015-10-10 23:51:28
8562,UkjNfP0y-nk,58,0,0,0,0,2015-10-10 23:51:28,2015-10-10 23:51:28
